id,smilesRXN,c1,c2,c3,c4,r1,r2,r3,r4,s1,s2,s3,s4,y1
516,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-01-3,,,,17979-81-6,,,,109-99-9,,,,74
517,COC1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,85
519,[2H]B1OC(C)(C)C(C)(C)O1.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=CC=C1>>[2H]\C(C1=CC=CC=C1)=C1\C2=CC=CC=C2N(C)C(=O)[C@@]1(C)CB1OC(C)(C)C(C)(C)O1,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,84
520,CC1(C)OBOC1(C)C.CN(C(=O)C(=C)CC1=CC=CC=C1)C1=C(C=CC=C1)C#CC1=CC=CC=C1>>CN1C(=O)[C@](CB2OC(C)(C)C(C)(C)O2)(CC2=CC=CC=C2)\C(=C\C2=CC=CC=C2)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,84
521,[2H]B1OC(C)(C)C(C)(C)O1.CN(CC(C)=C)C(=O)C#CC1=CC=CC=C1>>[2H]\C(=C1\C(=O)N(C)C[C@]1(C)CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,84
522,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=C(F)C=C1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(F)C=C2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,84
523,CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C=C1)C#C[Si](C)(C)C>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)C#C[Si](C)(C)C)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,84
524,CC1(C)OBOC1(C)C.CC(C)OC(=O)C(CC=C)(CC#CC1=CC=CC=C1)C(=O)OC(C)C>>CC(C)OC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC=CC=C1)C(=O)OC(C)C,14024-48-7,166330-10-5,,,,,,,109-99-9,,,,84
525,CC1(C)OBOC1(C)C.C=CCOC1(CCCCC1)C#CC1=CC=CC=C1>>CC1(C)OB(C[C@H]2COC3(CCCCC3)\C2=C/C2=CC=CC=C2)OC1(C)C,14024-48-7,866081-62-1,,,,,,,109-99-9,,,,84
526,CC1(C)OBOC1(C)C.C1=CC=C(C=C1)C#CC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(=C\C1=CC=CC=C1)\C1=CC=CC=C1,14024-48-7,161265-03-8,,,,,,,109-99-9,,,,84
528,CC1(C)OBOC1(C)C.COC1=CC=CC(=C1)C#CC1=CC(OC)=CC=C1>>COC1=CC=CC(\C=C(\B2OC(C)(C)C(C)(C)O2)C2=CC(OC)=CC=C2)=C1,14024-48-7,161265-03-8,,,,,,,109-99-9,,,,84
529,CC1(C)OBOC1(C)C.CCOC(=O)C(CC#C)(CC#C)C(C)=O>>CCOC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(C)=O,48165-46-4,429-41-4,,,,,,,109-99-9,,,,84
530,CC(=C)C=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)C1=CC=CC=C1,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,84
531,O1C=CC2=CC=CC=C12.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1COC2=CC=CC=C12,21373-88-6,,,,7758-89-6,,,,109-99-9,75-09-2,,,84
532,C1C2=CC=CC=C2C=C1C1=CC=CC=C1.CC1(C)OBOC1(C)C>>[H][C@@]1(CC2=CC=CC=C2[C@]1([H])B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1641581-58-9,,,,7782-44-7,,,,108-88-3,,,,84
533,CC1=CC=C(N)C=C1.CC1(C)OB(OC1(C)C)C1CCCC(=O)C1>>CC1=CC=C(NC2=CC=CC(=C2)B2OC(C)(C)C(C)(C)O2)C=C1,64-19-7,483979-48-2,676525-77-2,,280-57-9,,,,75-05-8,,,,84
534,C#CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\CCC1=CC=CC=C1,2097731-28-5,,,,,,,,,,,,84
535,CCCC(C)=C.CC1(C)OBOC1(C)C>>CCCC(C)CB1OC(C)(C)C(C)(C)O1,1459797-98-8,,,,,,,,,,,,84
536,CC1(C)OBOC1(C)C.CCCCC\C=C\C(=C)C(C)C>>CCCCC\C=C\[C@@H](CB1OC(C)(C)C(C)(C)O1)C(C)C,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,84
537,CC1(C)OB(OC1(C)C)C=C.CN(C#CC1=CC=CC=C1)[S](C)(=O)=O>>CN(C1=C(C(C1)B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1)[S](C)(=O)=O,79060-88-1,2378121-38-9,,,7440-66-6,60-29-7,,,108-88-3,,,,84
539,C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,2026610-73-9,,,,865-34-9,7782-44-7,,,,,,,84
540,CC1(C)OBOC1(C)C.COC(=O)CCCC(=C)C1=CC=CC=C1>>COC(=O)CCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,84
541,FN([S](=O)(=O)C1=CC=CC=C1)[S](=O)(=O)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC2=C(C=C1)C=C(C=C)C=C2>>C[C@H](N([S](=O)(=O)C1=CC=CC=C1)[S](=O)(=O)C1=CC=CC=C1)C1=CC2=C(C=C1)C=C(C=C2)B1OC(C)(C)C(C)(C)O1,2750337-61-0,,,,15933-59-2,603-35-0,,,109-99-9,,,,84
542,CC1=CC=C(C=C1)C(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(C=C1)[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,84
543,ClCCCCC#C.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCCCl)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,84
544,CC(=C)C1=CC=C(Cl)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(Cl)C=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,84
545,CC1(C)OBOC1(C)C.CCCCC1=C(C=CC=C1)C(C)=C>>CCCCC1=C(C=CC=C1)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,84
546,CC1(C)OBOC1(C)C.C=CCOCC#CC1=CC=CC2=C1C=CC=C2>>CC1(C)OB(CC2COC\C2=C/C2=CC=CC3=C2C=CC=C3)OC1(C)C,14024-48-7,27721-02-4,,,,,,,109-99-9,,,,83
547,C=CC=CC1=CC=CC=C1.[2H]B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,83
549,CC1(C)OBOC1(C)C.CC1=CC=C(C=C1)[S](=O)(=O)N(CC=C)C1=C(C=CC=C1)C#CC1=CC=CC=C1>>CC1=CC=C(C=C1)[S](=O)(=O)N(CCCB1OC(C)(C)C(C)(C)O1)C1=C(C=CC=C1)C#CC1=CC=CC=C1,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,83
550,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC=C(C=C1)C#CCOCC=C>>CC(C)(C)C1=CC=C(\C=C2/COCC2CB2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,27721-02-4,,,,,,,109-99-9,,,,83
551,CC1(C)OBOC1(C)C.CC(=C)CN(CC(C)=C)C(=O)C#CC1=CC=CC=C1>>CC(=C)CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC=C2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,83
552,CC1(C)OBOC1(C)C.CN(CC(=C)C1=CC=CC=C1)C(=O)C#CC1=CC=CC=C1>>CN1C[C@](CB2OC(C)(C)C(C)(C)O2)(\C(=C\C2=CC=CC=C2)C1=O)C1=CC=CC=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,83
553,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=C(C=C1)C1(C)OCCO1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)C2(C)OCCO2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,83
554,CC1(C)OBOC1(C)C.CC(C)OC(=O)C(CC=C)(CC#CC1=CC=CC=C1)C(=O)OC(C)C>>CC(C)OC(=O)C(CCCB1OC(C)(C)C(C)(C)O1)(CC#CC1=CC=CC=C1)C(=O)OC(C)C,14024-48-7,866081-62-1,,,,,,,109-99-9,,,,83
555,CC1=CC=C(C=CC=C)C=C1.CC1(C)OBOC1(C)C>>CC1=CC=C(CCCC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,83
557,CC1(C)OBOC1(C)C.C=CCOCC#CC1=CC=CC=C1>>CC1COC\C1=C(\B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,13991-08-7,14024-48-7,,,,,,,109-99-9,,,,83
558,CN(C)C1=CC=C(C=CC=C)C=C1.CC1(C)OBOC1(C)C>>CN(C)C1=CC=C(CCCC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,83
563,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC,48165-46-4,429-41-4,,,,,,,109-99-9,,,,83
564,CC1(C)OBOC1(C)C.COC(=O)C(CC#C)(CC#C)C(=O)OC>>COC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(=O)OC,48165-46-4,,,,,,,,109-99-9,429-41-4,,,80
565,ClC1CCCCC1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1CCCCC1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,83
566,ClCCCCCCN1C=CC2=CC=CC=C12.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(CCCCCCN2C=CC3=CC=CC=C23)OC1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,83
567,C1C=CC2=CC=CC=C12.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1CCC2=CC=CC=C12,21373-88-6,,,,7758-89-6,,,,109-99-9,75-09-2,,,83
568,C1C=CC2=CC=CC=C12.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1CCC2=CC=CC=C12,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,79
569,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=CC=C(C=C1)[S](=O)(=O)N(CCC=C)CC1=CC=CC=C1>>CC1=CC=C(C=C1)[S](=O)(=O)N(CCCCB1OC(C)(C)C(C)(C)O1)CC1=CC=CC=C1,17979-81-6,1600527-14-7,,,1333-74-0,7782-44-7,,,109-99-9,,,,83
570,CN(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,83
571,[2H]C#CCCCCCC.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>[2H]C(CCCCCC)=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,,,,,108-88-3,,,,83
572,NC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(N)C=C1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,83
574,CC1(C)OBOC1(C)C.CC(C)C(=C)C1=CCCCCC1>>CC(C)[C@H](CB1OC(C)(C)C(C)(C)O1)C1=CCCCCC1,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,83
575,CC(C)(C)C=C.CC1(C)OBOC1(C)C>>CC(C)(C)CCB1OC(C)(C)C(C)(C)O1,2173036-40-1,22560-21-0,,,,,,,109-99-9,,,,83
578,C=C=CC1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(C\C=C/C2CCCCC2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,83
579,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC2=CC=C3C=C(C=C4C=CC(=C1)C2=C34)B1OC(C)(C)C(C)(C)O1,17979-81-6,2094503-97-4,,,110-83-8,,,,109-99-9,,,,83
580,COC1=C(C=CC=C1)C(C)=C.CC1(C)OBOC1(C)C>>COC1=C(C=CC=C1)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,83
581,CC1(C)OBOC1(C)C.C#CCC1CCCC1>>CC1(C)OB(OC1(C)C)C(CCC1CCCC1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,83
582,CC(=C)C1=CC=CC2=C1C=CC=C2.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC2=C1C=CC=C2,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,83
585,CC1(C)OBOC1(C)C.CC#CCCO[Si](C)(C)C(C)(C)C>>C\C=C(/CCO[Si](C)(C)C(C)(C)C)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,,,,,108-88-3,,,,82
586,CC1(C)OBOC1(C)C.CC1(C)OB(OC1(C)C)C=CCCCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(CCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,82
587,CC(C)(C)C1=CC=C(C=CC=C)C=C1.CC1(C)OBOC1(C)C>>CC(C)(C)C1=CC=C(CCCC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,82
588,CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CN=CC=C1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CN=CC=C2)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,82
589,CC1(C)OBOC1(C)C.CCC\C=C\CN(CC1=CC=CC=C1)CC1=CC=CC=C1>>CC1(C)OB(CCCCCCN(CC2=CC=CC=C2)CC2=CC=CC=C2)OC1(C)C,1148-79-4,14024-48-7,,,,,,,111-65-9,,,,82
590,CC1(C)OBOC1(C)C.CC(C)(OCC=C)C#CC1=CC=CC=C1>>CC1(C)OC[C@H](CB2OC(C)(C)C(C)(C)O2)\C1=C\C1=CC=CC=C1,14024-48-7,866081-62-1,,,,,,,109-99-9,,,,82
591,CC1(C)OBOC1(C)C.CCN(CC(C)=C)C(=O)C#CC1=CC=CC=C1>>CCN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC=C2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,82
592,CC1(C)OBOC1(C)C.COC1=CC=CC(=C1)C#CC(=O)N(C)CC(C)=C>>COC1=CC=CC(\C=C2/C(=O)N(C)C[C@]2(C)CB2OC(C)(C)C(C)(C)O2)=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,82
593,[SiH3]C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C=C=C>>CC1(C)OB(OC1(C)C)\C=C/C[SiH2]C1=CC=CC=C1,14024-48-7,98327-87-8,,,,,,,109-99-9,,,,82
599,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)[Si](OCCCCCCBr)(C(C)C)C(C)C>>CC(C)[Si](OCCCCCCB1OC(C)(C)C(C)(C)O1)(C(C)C)C(C)C,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,82
600,FC1=C(C=CC=C1)C#C.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1=C(F)C=CC=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,82
601,SC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C2N(C=CC2=C1)C1=NC=CC=N1>>CC1(C)OB(OC1(C)C)C1=CC=C2N(C(SC3=CC=CC=C3)=CC2=C1)C1=NC=CC=N1,35886-64-7,128008-30-0,,,106-51-4,142-71-2,,,123-91-1,,,,82
602,CCOC(=O)CC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CCOC(=O)CC1=CC=C(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,13400-13-0,7782-44-7,,,68-12-2,109-99-9,,,82
603,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(B1OC(C)(C)C(C)(C)O1)C1=CC(=CC=C1)B1OC(C)(C)C(C)(C)O1,25015-63-8,1847470-87-4,,,7782-44-7,7631-86-9,,,5614-37-9,,,,82
604,CC1(C)OB(OC1(C)C)C=C.ClC1(Cl)CCCC1>>CC1(C)OB(OC1(C)C)C1CC11CCCC1,2396589-39-0,,,,7440-66-6,7699-45-8,,,109-99-9,,,,82
605,CC(=C)C1=CCCCC1.CC1(C)OBOC1(C)C>>C[C@H](CB1OC(C)(C)C(C)(C)O1)C1=CCCCC1,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,82
607,CCCCCCC=C=C.CC1(C)OBOC1(C)C>>CCCCCC\C=C/CB1OC(C)(C)C(C)(C)O1,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,82
608,C[Si](C)(C)C#N.CC1(C)OB(OC1(C)C)C1=CC=C(C=C)C=C1>>C[C@@H](C#N)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,34946-82-2,157472-96-3,2328084-27-9,,64-19-7,429-42-5,694-53-1,,68-12-2,,,,82
609,C[Si](C)(C)C#N.CC1(C)OB(OC1(C)C)C1=CC=C(C=C)C=C1>>C[C@@H](C#N)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,34946-82-2,2328084-27-9,157472-96-3,,64-19-7,429-42-5,694-53-1,,68-12-2,,,,82
610,C=C(CC1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(C[C@H](CC2=CC=CC=C2)C2=CC=CC=C2)OC1(C)C,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,82
611,OCCC#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)[C@H](CCCO)C1=CC=CC=C1,2140175-28-4,,,,17979-81-6,,,,60-29-7,109-99-9,,,82
612,CC1=CC=C(Br)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,82
613,CC1(C)OBOC1(C)C.C=C([SiH](C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2>>CC1(C)OB(CC([SiH](C2=CC=CC=C2)C2=CC=CC=C2)C2=CC3=C(C=CC=C3)C=C2)OC1(C)C,1632280-07-9,,,,17979-81-6,,,,108-88-3,,,,82
614,CC1(C)OBOC1(C)C.C=C([SiH](C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2>>CC1(C)OB(CC([SiH](C2=CC=CC=C2)C2=CC=CC=C2)C2=CC3=C(C=CC=C3)C=C2)OC1(C)C,1632280-07-9,,,,17979-81-6,,,,108-88-3,,,,82
615,CC1(C)OBOC1(C)C.CC1=CC(=CC(C)=C1)C#CCOCC1=CC=CC=C1>>CC1=CC(=CC(C)=C1)[C@@H](CCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,82
617,CC1(C)OBOC1(C)C.COC(=O)C(CC=C)(CC#CC1=CC=C(C=C1)C(C)(C)C)C(=O)OC>>COC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC=C(C=C1)C(C)(C)C)C(=O)OC,14024-48-7,166330-10-5,,,,,,,109-99-9,,,,81
618,CC1(C)OBOC1(C)C.COC(=O)C(CC=C)(CC#CC1=CC(C)=CC=C1)C(=O)OC>>COC(=O)C1(CC(CB2OC(C)(C)C(C)(C)O2)\C(C1)=C\C1=CC(C)=CC=C1)C(=O)OC,14024-48-7,166330-10-5,,,,,,,109-99-9,,,,81
619,CC1(C)OBOC1(C)C.CCOC(=O)C(=C)CN(C)C(=O)C#CC1=CC=CC=C1>>CCOC(=O)[C@]1(CB2OC(C)(C)C(C)(C)O2)CN(C)C(=O)\C1=C/C1=CC=CC=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,81
620,C#CCOCC#C.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C1\COCC1=C,48165-46-4,429-41-4,,,,,,,109-99-9,,,,81
621,C=CC=CSC1=CC=CC=C1.CCCCC#CB1OC(C)(C)C(C)(C)O1>>CCCCC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,81
622,CC(=C)C1CCC(C)=CC1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)C1CCC(C)=CC1,1641581-58-9,,,,,,,,1634-04-4,,,,81
623,CC(=C)[C@@H]1CCC(C)=CC1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)[C@@H]1CCC(C)=CC1,1641581-58-9,,,,,,,,1634-04-4,,,,81
624,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OCC1=CC=C(O1)C=C>>CC(C)(C)[Si](C)(C)OCC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)O1,17979-81-6,1600527-14-7,,,7782-44-7,,,,109-66-0,109-99-9,,,81
625,FC1=CC=CC(=C1)C#C.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1=CC(F)=CC=C1,2097731-28-5,,,,,,,,1076-43-3,,,,81
626,CC(C)C1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC(C)C1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,81
628,CC1(C)OB(OC1(C)C)C=C.CN(C#CC1=CC=CC=C1)[S](C)(=O)=O>>[H][C@@]1(CC(N(C)[S](C)(=O)=O)=C1C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,79060-88-1,2378121-39-0,,,7440-66-6,60-29-7,,,108-88-3,,,,81
629,CC1(CCC=C=C)OCCO1.CC1(C)OBOC1(C)C>>CC1(CC\C=C/CB2OC(C)(C)C(C)(C)O2)OCCO1,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,81
630,CC1(C)OBOC1(C)C.C=C=CCCC1=CC=CC=C1>>CC1(C)OB(C\C=C/CCC2=CC=CC=C2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,81
631,CC1=CC=CC(C)=N1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC(=CC(C)=N1)B1OC(C)(C)C(C)(C)O1,17979-81-6,2094503-97-4,,,110-83-8,,,,109-99-9,,,,81
632,CC1=CC=CC(C)=N1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC(=CC(C)=N1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1087216-52-1,,,,,,,108-88-3,109-99-9,,,73
634,CCC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,81
635,CC(=C)C1=CC(F)=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC(F)=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,81
636,CC1(C)OBOC1(C)C.CC(C)CC#CC1=CC=CC=C1>>CC(C)CC[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2140175-28-4,,,,1333-74-0,1907-33-1,,,60-29-7,109-99-9,,,81
637,CCCC#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCC[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2140175-28-4,,,,1333-74-0,1907-33-1,,,60-29-7,109-99-9,,,81
638,CC(=C)C1=C(C)C=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,81
639,CC1(C)OBOC1(C)C.CCC1=C(C=CC=C1)C(C)=C>>CCC1=C(C=CC=C1)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,81
640,COC1=C(C=CC=C1)C(C)=C.CC1(C)OBOC1(C)C>>COC1=C(C=CC=C1)C(C)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,80
