"id","smilesRXN","c1","c2","c3","c4","c5","r1","r2","r3","r4","r5","r6","r7","s1","s2","s3","s4","s5","y1"
752,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=CC=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=CC=CC=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,83
753,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC2=C(C=CC=C2)C=C1.CC1(C)COBOC1>>CC1(C)COB(OC1)C1=CC2=C(C=CC=C2)C=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,83
754,"COC1=C(O[S](C)(=O)=O)C=CC=C1.CC1(C)COBOC1>>COC1=C(C=CC=C1)B1OCC(C)(C)CO1","C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.C1=CC=C(C=C1)P(C2=CC=CC=C2)[C]3[CH][CH][CH][CH]3.[Fe]","C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.Cl[Ni]Cl",NA,NA,NA,"CCN(CC)CC","[Zn]","[NH4+].[Cl-]",NA,NA,NA,NA,"CC1=CC=CC=C1","O",NA,NA,NA,83
755,"CC1(C)OB(OC1(C)C)\C=C\[Si](C)(C)C.OCC1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C(C[Si](C)(C)C)C1=CC=C(CO)C=C1","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.[Ni](Br)Br",NA,NA,NA,NA,"[H-].C1C=CC=[C-]1.C1C=CC=[C-]1.[Cl-].[Zr+4]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,83
756,"CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(O)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)B1OCC(C)(C)CO1","[F-][Ni+2]([C-]=1C=CC=CC1)([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)[P](C5CCCCC5)(C6CCCCC6)C7CCCCC7",NA,NA,NA,NA,"CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C","CN(C)C(=[N+](C)C)F.F[P-](F)(F)(F)(F)F",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,83
757,"CC1(C)OB(OC1(C)C)C=C.CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(I)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(O[S](=O)(=O)C2=CC=C(C)C=C2)C=C1","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.[Ni](Br)Br",NA,NA,NA,NA,"[H-].C1C=CC=[C-]1.C1C=CC=[C-]1.[Cl-].[Zr+4]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,83
758,"CC1(C)OB(OC1(C)C)C=C.COC1=CC=C(I)C=C1>>COC1=CC=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.[Ni](Br)Br",NA,NA,NA,NA,"[H-].C1C=CC=[C-]1.C1C=CC=[C-]1.[Cl-].[Zr+4]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,83
759,"[F-][B+3]([F-])([F-])[F-].FC(F)(F)C1=NC(=NC=C1)N1CCCC(C1)[N+]1=C(C=C(C=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OB(C[Zn]Br)OC1(C)C>>CC1(C)OB(CC2CCCN(C2)C2=NC=CC(=N2)C(F)(F)F)OC1(C)C","[Cl-][Ni+2]12([Cl-])[N]3=CC=CN3C4=CC=CC(N5C=CC=[N]51)=[N]42",NA,NA,NA,NA,"CCCC[N+](CCCC)(CCCC)CCCC.[I-]",NA,NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,83
760,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2","O=S(=O)([O-][Ni+2]([C-]1=CC=C(OC)C=C1)([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)[P](C5CCCCC5)(C6CCCCC6)C7CCCCC7)C8=CC=C(C=C8)C",NA,NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]","O",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,83
761,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=CC2=C1C=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]","O",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,82
