"id","smilesRXN","c1","c2","c3","c4","r1","r2","r3","r4","s1","s2","s3","s4","y1"
61,"C[Si](C)(C)CC=C.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC[Si](C)(C)C)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,87
62,"C[Si](C)(C)CC=C.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC[Si](C)(C)C)OC1(C)C","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,87
63,"C=CC1=CC=CC=C1.[2H]B1OC(C)(C)C(C)(C)O1>>[2H]C(C([2H])C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
64,"CC(=O)CCC=C.CC1(C)OBOC1(C)C>>CC(CCCCB1OC(C)(C)C(C)(C)O1)OB1OC(C)(C)C(C)(C)O1","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
65,"CCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
66,"CCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1","[N-]1C(C=2C=CC=CC2)=[N](C=3C(=CC=CC3C(C)C)C(C)C)[Co+2]([N-]([Si](C)(C)C)[Si](C)(C)C)[P]1(C(C)(C)C)C(C)(C)C",NA,NA,"","O=O",NA,NA,NA,NA,NA,NA,NA,94
67,"CCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1","[N-]1C(C=2C=CC=CC2)=[N](C=3C(=CC=CC3C(C)C)C(C)C)[Co+2]([N-]([Si](C)(C)C)[Si](C)(C)C)[P]1(C(C)(C)C)C(C)(C)C",NA,NA,"",NA,NA,NA,NA,"CCOCC",NA,NA,NA,92
68,"CCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1","C=1C=CC(=CC1)[P]2(C=3C=CC=CC3)C=4C=CC=CC4[NH-][Co+2]56782C=9(C)C8(C)=C7(C)[C-]6(C)C95C",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,91
69,"C1=CC=C(C=C1)C#CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C=C>>CC1(C)OB(OC1(C)C)C1CC(=C1C1=CC=CC=C1)C1=CC=CC=C1","[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F.[Na+]","[Br-][Co+2]1([Br-])[N]2=C(OCC2C=3C=CC=CC3)C=4C=CC=CC4[P]1(C5CCCCC5)C6CCCCC6",NA,"","[Zn]","CCOCC",NA,NA,"CC1=CC=CC=C1",NA,NA,NA,98
74,"C=CCN=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCN(CC2=CC=CC=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C","C=1C=CC(=CC1)[P]2(C=3C=CC=CC3)C=4C=CC=CC4[NH-][Co+2]56782C=9(C)C8(C)=C7(C)[C-]6(C)C95C",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,98
75,"CC(=C)C1=CC=C(C)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(C)C=C1","O1C=2C=3C=CC=C4C(=[N](C5=C(C=CC=C5C(C)C)C(C)C)[Co+]([N]34)([N]2C(C1)C(C)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,NA,NA,NA,NA,98
76,"CC(=C)C1=CC=C(C)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(C)C=C1","O1C=2C=3C=CC=C4C(=[N](C5=C(C=CC=C5C(C)C)C(C)C)[Co+]([N]34)([N]2C(C1)C(C)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"C1CCOC1",NA,NA,NA,98
77,"CC(=C)C1=CC=C(C)C=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(C)C=C1","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C(C)C)C(C)C)C)C=5OCC([N]52)C(C)(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]",NA,NA,NA,"C1CCOC1",NA,NA,NA,91
78,"FC1=CC=C(C=C1)C(F)(F)F.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC(B2OC(C)(C)C(C)(C)O2)=C1F)C(F)(F)F","O=C([O-][Co+3]123(O=C([O-]1)C(C)(C)C)[N]=4C(=CC(=CC4C[P]2(C(C)C)C(C)C)C)C[P]3(C(C)C)C(C)C)C(C)(C)C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
79,"FC1=CC=C(C=C1)C(F)(F)F.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC(B2OC(C)(C)C(C)(C)O2)=C1F)C(F)(F)F","[H-][Co+3]12([H-])([B-]3OC(C)(C)C(O3)(C)C)[N]=4C(=CC(=CC4C[P]1(C(C)C)C(C)C)C)C[P]2(C(C)C)C(C)C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
80,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCC(=C)C1=CC=C2OCOC2=C1>>CCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C2OCOC2=C1","[Cl-][Co+2]12([Cl-])[N]3=C(C=CC=C3C(=[N]1C4=C(C=CC=C4C(C)C)C(C)C)C)C=5OCC([N]52)C(C)C",NA,NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
81,"C1CC2CC1C=C2.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C1CC2CCC1C2","CC(C)(C)[O-].[Na+]","O=S(=O)([O-][Co+2]123([O-]S(=O)(=O)C(F)(F)F)[N]4=C(C=CC=C4C(=[N]1C(C)C)C)C5=CC=CC(C(=[N]2C(C)C)C)=[N]53)C(F)(F)F",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,98
82,"CC1(C)OBOC1(C)C.C=CCOC1(CCCC1)C#CC1=CC=CC=C1>>CC1(C)OB(CC2COC3(CCCC3)\C2=C/C2=CC=CC=C2)OC1(C)C","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1=CC=C(C=C1)P(CCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
83,"CC1(C)OBOC1(C)C.C=CCOC(C#CC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1>>CC1(C)OB(CC2COC(\C2=C/C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1(C)C","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1=CC=C(C=C1)P(CCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
84,"CC1(C)OBOC1(C)C.C=CCOC1(CCCCC1)C#CC1=CC=CC=C1>>CC1(C)OB(CC2COC3(CCCCC3)\C2=C/C2=CC=CC=C2)OC1(C)C","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1=CC=C(C=C1)P(CCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
85,"COC1=CC=C2C(CC=C2C2=CC=CC=C2)=C1.CC1(C)OBOC1(C)C>>[H][C@@]1(C[C@@]([H])(C2=CC=C(OC)C=C12)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,97
86,"COC1=CC=C2C(C)=CCC2=C1.CC1(C)OBOC1(C)C>>[H][C@@]1(C[C@H](C)C2=CC=C(OC)C=C12)B1OC(C)(C)C(C)(C)O1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,97
87,"CC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1=CC=CC(CCB2OC(C)(C)C(C)(C)O2)=C1","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,97
88,"CC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1=CC=CC(CCB2OC(C)(C)C(C)(C)O2)=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,97
89,"CC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1=CC=CC(CCB2OC(C)(C)C(C)(C)O2)=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
90,"C=CCC1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCCCC2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
91,"FC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC(F)=CC=C2)OC1(C)C","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,97
92,"FC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC(F)=CC=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,89
93,"FC1=CC=CC(C=C)=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC(F)=CC=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,89
94,"FC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC=C(F)C=C2)OC1(C)C","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,97
95,"FC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC=C(F)C=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
96,"FC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC=C(F)C=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,97
97,"FC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2=CC=C(F)C=C2)OC1(C)C","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,92
98,"CSC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CSC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","O=O",NA,NA,NA,"CCCCC","C1CCOC1",NA,NA,97
99,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)OC1=CC=C(C=C)C=C1>>CC(C)(C)OC1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)(C)C)C(C)(C)C",NA,"","O=O",NA,NA,NA,"CCCCC","C1CCOC1",NA,NA,97
100,"CC1(C)OBOC1(C)C.C=C(C1CCCCC1)C1CCCCC1>>CC1(C)OB(CC(C2CCCCC2)C2CCCCC2)OC1(C)C","C=1C=C(C(=C(C1)C(C)C)[N]2=C(C(=[N](C=3C(=CC=CC3C(C)C)C(C)C)[Co+]245[CH2]=[CH]5[CH2-]4)C)C)C(C)C",NA,NA,"",NA,NA,NA,NA,"CC(C)(C)OC",NA,NA,NA,97
101,"C=CCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=CC=CC=C2)OC1(C)C","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,97
102,"C=CCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=CC=CC=C2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,86
103,"C=CCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=CC=CC=C2)OC1(C)C","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,86
104,"C=CCN=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCN=CC2=CC=CC=C2)OC1(C)C","C=1C=CC(=CC1)[P]2(C=3C=CC=CC3)C=4C=CC=CC4[NH-][Co+2]56782C=9(C)C8(C)=C7(C)[C-]6(C)C95C",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,97
105,"CN(C)CC=C.CC1(C)OBOC1(C)C>>CN(C)CCCB1OC(C)(C)C(C)(C)O1","C=1C=CC(=CC1)[P]2(C=3C=CC=CC3)C=4C=CC=CC4[NH-][Co+2]56782C=9(C)C8(C)=C7(C)[C-]6(C)C95C",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,97
106,"C=CC1CCC=CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCC=CC2)OC1(C)C","N#[N][Co+5]=1=2[C-]=3C(=CC=CC3N4C=5C=CC=CC5N(C=6C(=CC=CC6C(C)C)C(C)C)[C-2]41)N7C=8C=CC=CC8N(C=9C(=CC=CC9C(C)C)C(C)C)[C-2]72",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,97
107,"C=CC1CCC=CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCC=CC2)OC1(C)C","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,96
108,"C=CC1CCC=CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCC=CC2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,96
109,"CC(=C)[C@H]1CCC(C)=CC1.CC1(C)OBOC1(C)C>>[H][C@@]1(CCC(C)=CC1)[C@H](C)CB1OC(C)(C)C(C)(C)O1","O1C=2C=3C=CC=C4C(=[N](C5=C(C=CC=C5C(C)C)C(C)C)[Co+]([N]34)([N]2C(C1)C(C)C)[CH3-])C",NA,NA,"","O=O",NA,NA,NA,"C1CCOC1",NA,NA,NA,97
110,"COC(=O)CCC=C.CC1(C)OBOC1(C)C>>COC(=O)CCCCB1OC(C)(C)C(C)(C)O1","N#[N][Co+5]=1=2[C-]=3C(=CC=CC3N4C=5C=CC=CC5N(C=6C(=CC=CC6C(C)C)C(C)C)[C-2]41)N7C=8C=CC=CC8N(C=9C(=CC=CC9C(C)C)C(C)C)[C-2]72",NA,NA,"",NA,NA,NA,NA,"C1=CC=CC=C1",NA,NA,NA,97
112,"CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C)C=C1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C)C=C2)C2=CC=CC=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,96
113,"CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC(C)=C1)C#CC1=CC=CC=C1>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC=C2)C2=CC=C(C)C=C12","CC(=CC(=O)C)[O-].CC(=CC(=O)C)[O-].[Co+2]","C1CC(P(C1C2=CC=CC=C2)CCP3C(CCC3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,96
114,"[Li].C[Si](C)(C)N[Si](C)(C)C.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)N([Si](C)(C)C)[Si](C)(C)C","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Co]","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3OC4=CC=CC=C4P(C5=CC=CC=C5)C6=CC=CC=C6",NA,"",NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,96
115,"C1C=C(C2=CC=CC=C12)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>[H][C@@]1(C[C@@]([H])(C2=CC=CC=C12)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","C=1C=C[N]2=C(C1)C3=CC=CC=4C=5C=CC=C[N]5[Co+]2([N]34)[CH2-][Si](C)(C)C",NA,NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,96
116,"C(=C/C1=CC=CC=C1)\C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CC1=CC=CC=C1)C1=CC=CC=C1","CC(C)(C)[O-].[K+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC(=CC(C=5C=CC=C[N]51)=[N]42)C=6C=CN=CC6",NA,"","O=O",NA,NA,NA,"C1CCOC1","C(Cl)Cl",NA,NA,96
117,"C(=C/C1=CC=CC=C1)\C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CC1=CC=CC=C1)C1=CC=CC=C1","[H-][Co+]([N]#N)([P](C=1C=CC=CC1)(C=2C=CC=CC2)C=3C=CC=CC3)([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9",NA,NA,"","Cl[Cu]",NA,NA,NA,"C1CCOC1","C(Cl)Cl",NA,NA,91
118,"CCC#CCC.CC1(C)OBOC1(C)C>>CC\C=C(/CC)B1OC(C)(C)C(C)(C)O1","CC(C)(C)[O-].[K+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC(=CC(C=5C=CC=C[N]51)=[N]42)C=6C=CN=CC6",NA,"","C(Cl)Cl",NA,NA,NA,"C1CCOC1",NA,NA,NA,96
119,"C=CCC1CCC=CC1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCC2CCC=CC2)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,96
120,"CC1(C)OBOC1(C)C.CC(C)(C)[Si](OCCCCC=C)(C1=CC=CC=C1)C1=CC=CC=C1>>CC(C)(C)[Si](OCCCCCCB1OC(C)(C)C(C)(C)O1)(C1=CC=CC=C1)C1=CC=CC=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,96
121,"CC1(C)OBOC1(C)C.CC(C)(C)[Si](OCCCCC=C)(C1=CC=CC=C1)C1=CC=CC=C1>>CC(C)(C)[Si](OCCCCCCB1OC(C)(C)C(C)(C)O1)(C1=CC=CC=C1)C1=CC=CC=C1","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,96
122,"CC1(C)OBOC1(C)C.CC(C)(C)[Si](CCCCC=C)(C1=CC=CC=C1)C1=CC=CC=C1>>CC(C)(C)[Si](OCCCCCCB1OC(C)(C)C(C)(C)O1)(C1=CC=CC=C1)C1=CC=CC=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,96
123,"COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,96
124,"COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,NA,"","[B-](CC)(CC)CC.[Na+]","O=O",NA,NA,"C1CCOC1",NA,NA,NA,96
125,"COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,96
126,"COC1=CC=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(CCB2OC(C)(C)C(C)(C)O2)C=C1","Cl[P]12N3C=4C=CC=CC4[P](C=5C=CC=CC5)(C=6C=CC=CC6)[Co+2]1([Cl-])([Cl-])[P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9N2CC3","[B-](CC)(CC)CC.[K+]",NA,"",NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,92
127,"ClCCCCC=C.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCCCCCl)OC1(C)C","[B-](CC)(CC)CC.[Na+]","[Cl-][Co+2]12([Cl-])[N]=3C=CC=CC3C4=CC=CC(=[N]41)C[P]2(C(C)C)C(C)C",NA,"","O=O",NA,NA,NA,"CC1=CC=CC=C1","C1CCOC1",NA,NA,96
