id,smilesRXN,c1,c2,c3,c4,c5,r1,r2,r3,r4,r5,r6,r7,s1,s2,s3,s4,s5,y1
1680,FC1=CC=C(C=C1)C(=C)C(F)(F)F.CCC(Cl)B1OC(C)(C)C(C)(C)O1>>CCC(CC(=C(F)F)C1=CC=C(F)C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,69
1681,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.CCCCCO[S](N)(=O)=O>>CCCCCO[S](=O)(=O)NC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,676525-77-2,,,,6674-22-2,,,,,,,75-05-8,,,,,69
1682,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.BrCCCCOC1=CC=CC=C1>>CCCCCC(CCCCOC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,69
1683,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.IC1CC2=CC=CC=C2C1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1CC2=CC=CC=C2C1,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,69
1684,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,69
1685,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(Br)CCN(C)C1=CC=CC=C1>>CC(CCN(C)C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,69
1686,CC1(C)OB(OC1(C)C)[Si](C)(C)C1=CC=CC=C1.CC(=CC1=CC=CC=C1)C1CCC1>>C\C(=C/CCCB1OC(C)(C)C(C)(C)O1)C(C1=CC=CC=C1)[Si](C)(C)C1=CC=CC=C1,1191-15-7,3264-82-2,,,,,,,,,,,108-88-3,,,,,69
1687,[F-][B+3]([F-])([F-])[F-].C[C@@H]1[C@H]2C[C@@H](C[C@@H]1[N+]1=C(C=C(C=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C2(C)C.CC1(C)OB(C[Zn]Br)OC1(C)C>>C[C@@H]1[C@H]2C[C@@H](C[C@H]1CB1OC(C)(C)C(C)(C)O1)C2(C)C,3264-82-2,123640-38-0,,,,311-28-4,,,,,,,127-19-5,,,,,69
1688,COC1=CC=C(I)C=C1.CC1(C)OB(C\C=C\CCCCOCC2=CC=CC=C2)OC1(C)C>>COC1=CC=C(C=C1)C(CCCCCCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,69
1689,CC=CB1OC(C)(C)C(C)(C)O1.COC1=CC=C(I)C=C1>>CCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(OC)C=C1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,69
1692,CC1=CC=CC(C(N)=O)=C1N.OB(O)C1=C(Cl)C=CC=C1>>CC1=C2NB(NC(=O)C2=CC=C1)C1=C(Cl)C=CC=C1,7647-10-1,14126-37-5,,,,121-44-8,,,,,,,64-17-5,,,,,69
1693,CCN(CC)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)B1OC(C)(C)C(C)(C)O1.C[Si](C)([Mg]Br)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC2=C(C=C1)C=C(C=C2)[Si](C)(C)C1=CC=CC=C1,14126-37-5,,,,,,,,,,,,60-29-7,,,,,69
1695,C[Si](C)(C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[CH]2%129[B]38%14(I)[BH]475%11.CCC#CCC>>CCC1=C(CC)[B]2345[BH]678[BH]9%10%11[BH]66%12[BH]99%13[BH]%10%10%14[BH]27%11[C]3%102(C(CC)=C1CC)[BH]9%141[BH]6%133[BH]48%12[C]5213[Si](C)(C)C,1295-35-8,14221-01-3,,,,109-72-8,7732-18-5,,,,,,108-88-3,,,,,69
1696,CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C.CCCCC#CCCCC=C>>[H][C@@]12CCCC1=C(CCCC)[C@H](C(=C2)B1OC(C)(C)C(C)(C)O1)[Si](C)(C)C,1295-35-8,2622-14-2,,,,,,,,,,,108-88-3,,,,,69
1697,O=C(OC1=CC=CC=C1)C1=C(C=CC=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,69
1699,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)N1C(CC[C@@H]2C[C@H](CC(=O)OC(C)(C)C)OC(C)(C)O2)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1>>CC(C)N1C(CC[C@@H]2C[C@H](CC(=O)OC(C)(C)C)OC(C)(C)O2)=C(C2=CC=CC=C12)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,,,,,,,108-88-3,,,,,69
1700,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)\C=C\C1=CC=CC=C1>>C[C@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,7650-91-1,,,,7778-53-2,,,,,,,75-05-8,,,,,69
1701,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[H][C@]1(COC(C)(C)O1)[C@]1([H])O[C@@]2([H])OC(C)(C)O[C@@]2([H])[C@@H]1OCCCC=C>>[H][C@]1(COC(C)(C)O1)[C@]1([H])O[C@@]2([H])OC(C)(C)O[C@@]2([H])[C@@H]1OCCCCC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,121-44-8,865-34-9,,,,,,108-88-3,109-99-9,,,,69
1703,COC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,69
1704,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=C(C=C1)C#CCCC\C=C\C(C)=O>>COC1=CC=C(C=C1)C(\B1OC(C)(C)C(C)(C)O1)=C1/CCCC1CC(C)=O,1295-35-8,2234-97-1,,,,,,,,,,,67-56-1,108-88-3,,,,69
1705,CN(C)C(=O)OC1=CC=C(C)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1=CC=C(C=C1)B1OCC(C)(C)CO1,19999-87-2,,,,,7778-53-2,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,69
1706,FC(F)(F)C1=CC=C(I)C=C1.CC1(C)OB(OC1(C)C)C=C>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)C(F)(F)F,109705-14-8,176763-62-5,1894189-67-3,,,910037-63-7,,,,,,,7226-23-5,,,,,69
1707,OC(=O)C1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=CC=C1,2248551-72-4,,,,,20734-58-1,164298-23-1,,,,,,109-99-9,,,,,69
1709,FC(F)(F)C1=CC=C(CC=C)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=CC=C(C=C2)C(F)(F)F)OC1(C)C,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,69
1710,C(=CC1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CC1=CC=CC=C1)C1=CC=CC=C1,865-47-4,2020384-21-6,,,,,,,,,,,108-88-3,,,,,69
1711,CN.CC1(C)OB(OC1(C)C)C1=CC=C(Cl)C=C1>>CNC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1902911-45-8,,,,,865-48-5,,,,,,,109-99-9,,,,,69
1712,CC1(C)OBOC1(C)C.CC1(C)OB(OC1(C)C)C1=CC=NC=C1>>CC1(C)OB(OC1(C)C)N1CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,2304362-17-0,,,,,,,,,,,,1076-43-3,,,,,69
1714,[H+].NCC[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.BrC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1>>NCCCC1=CC=C(C=C1)B1NC2=CC=CC=C2C=C1,29046-78-4,72914-19-3,60804-74-2,,,,,,,,,,109-99-9,68-12-2,,,,68
1715,OC(=O)CCC1=CC=CC=C1.CCC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>C[C@@H](C(=O)CCC1=CC=CC=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,870987-63-6,1246401-49-9,,,7558-79-4,12125-02-9,6864-37-5,,,,,108-21-4,64-17-5,,,,68
1718,CC1(C)COB(OC1)B1OCC(C)(C)CO1.C(OC1=CC=CC=N1)C1=CC=CC2=C1C=CC=C2>>CC1(C)COB(CC2=CC=CC3=C2C=CC=C3)OC1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,68
1721,CCCCI.CC1(C)OB(OC1(C)C)C1=CC2=C(C=CC=C2)C=C1O[S](=O)(=O)C(F)(F)F>>CCCCC1=CC2=C(C=CC=C2)C=C1B1OC(C)(C)C(C)(C)O1,1662-01-7,28923-39-9,,,,7439-96-5,7550-35-8,,,,,,68-12-2,7732-18-5,,,,68
1722,CC(=O)CCC1=CC=C(O[S](=O)(=O)C(F)(F)F)C=C1.CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CC(=O)CCC1=CC=C(C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,6153-92-0,29046-78-4,7647-10-1,7688-25-7,,7440-66-6,7550-35-8,,,,,,68-12-2,,,,,68
1724,O(C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=N1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC=CC=C1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,68
1725,CCOC(=O)C1=C(OC2=CC=CC=N2)C=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CCOC(=O)C1=C(C=CC=C1)B1OCC(C)(C)CO1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,68
1726,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)C4=CC(I)=CC=C4)C=C3CC[C@@]21[H].CC1(C)OB(OC1(C)C)C(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F>>[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)C4=CC(=CC=C4)[C@@H](CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)B4OC(C)(C)C(C)(C)O4)C=C3CC[C@@]21[H],28923-39-9,2706576-79-4,,,,1112-67-0,7440-66-6,7732-18-5,,,,,110-71-4,141-78-6,,,,68
1728,[I-].COC(=O)C1=C[N+](C)=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>COC(=O)C1=CN(C)C(C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,29046-78-4,123640-38-0,870987-63-6,,,,,,,,,,123-91-1,127-19-5,,,,68
1730,OB(O)C1=CC=C(I)C=C1.OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](SC2=CC=C(C=C2)B(O)O)[C@H](O)[C@@H](O)[C@@H]1O,29046-78-4,,,,,7440-66-6,,,,,,,67-56-1,,,,,68
1735,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.ClCCCCI>>CCCCCC(CCCCCl)B1OC(C)(C)C(C)(C)O1,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,68
1736,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=CC=C(C=C1)C(=O)OC>>COC(=O)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,68
1738,CC1(C)OB(CCCC=C)OC1(C)C.CCC(Br)OC(=O)C1=CC=CC=C1>>CC[C@H](CCCCCB1OC(C)(C)C(C)(C)O1)OC(=O)C1=CC=CC=C1,312696-09-6,2253165-17-0,,,,7778-53-2,998-30-1,,,,,,1634-04-4,,,,,68
1739,FC1=CC=C(C=C1)C(=O)OCCCCC=C.CCCCCCC(Cl)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(CCCCCCOC(=O)C1=CC=C(F)C=C1)B1OC(C)(C)C(C)(C)O1,312696-09-6,2245104-75-8,,,,497-19-8,2031-62-1,,,,,,109-99-9,127-19-5,,,,68
1741,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=C(C=CC=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,68
1742,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=C(C=CC=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=C(C=CC=C1)C1=CC=CC=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,68
1743,CC(=O)OCCC\C=C\B1OC(C)(C)C(C)(C)O1.COC1=CC=C(I)C=C1>>COC1=CC=C(C=C1)C(CCCCOC(C)=O)B1OC(C)(C)C(C)(C)O1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,68
1745,CC1(C)OBOC1(C)C.CC(=O)C1=CC=C(C=C1)C#CCN(CC=C)[S](=O)(=O)C1=CC=C(C)C=C1>>CC(=O)C1=CC=C(\C=C2/CN(CC2CB2OC(C)(C)C(C)(C)O2)[S](=O)(=O)C2=CC=C(C)C=C2)C=C1,3264-82-2,161265-03-8,,,,7782-44-7,,,,,,,108-88-3,,,,,68
1746,CCCC\C=C\N(C(C)=O)C1=CC=C(OC)C=C1.CC(C)CC(I)B1OC(C)(C)C(C)(C)O1>>CCCCC[C@@H]([C@H](CC(C)C)B1OC(C)(C)C(C)(C)O1)N(C(C)=O)C1=CC=C(OC)C=C1,312696-09-6,1428328-51-1,,,,7789-23-3,2031-62-1,,,,,,109-99-9,,,,,68
1747,CC(I)B1OC(C)(C)C(C)(C)O1.CCCC\C=C\N(C(C)=O)C1=CC=C(OC)C=C1>>CCCCC[C@@H]([C@H](C)B1OC(C)(C)C(C)(C)O1)N(C(C)=O)C1=CC=C(OC)C=C1,312696-09-6,1428328-51-1,,,,7789-23-3,2031-62-1,,,,,,109-99-9,,,,,68
1748,CC(=O)OC1=CC=C(I)C=C1.CC1(C)OB(CCC=C)OC1(C)C>>CCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(OC(C)=O)C=C1,4411-80-7,312696-09-6,,,,7681-11-0,7789-23-3,998-30-1,7732-18-5,,,,75-05-8,127-19-5,,,,68
1749,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1(Br)CCCCC1>>CC1(C)OB(OC1(C)C)C1(C)CCCCC1,131864-67-0,312696-09-6,,,,917-58-8,,,,,,,108-20-3,127-19-5,,,,68
1751,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)C1=CC=CC2=C1C=CC=C2>>CC1(C)OB(OC1(C)C)C1=CC=CC2=C1C=CC=C2,998-40-3,1295-35-8,,,,865-48-5,,,,,,,123-91-1,,,,,68
1754,CC1C(=O)C=C1C1=CC=CC=C1.CCCCC#CB1OC(C)(C)C(C)(C)O1>>CCCCC1=C(B2OC(C)(C)C(C)(C)O2)C(C)=C(C=C1O)C1=CC=CC=C1,1295-35-8,,,,,,,,,,,,60-29-7,,,,,68
1755,CC1C(=O)C=C1C1=CC=CC=C1.CCCCC#CB1OC(C)(C)C(C)(C)O1>>CCCCC1=C(B2OC(C)(C)C(C)(C)O2)C(C)=C(C=C1O)C1=CC=CC=C1,1295-35-8,,,,,,,,,,,,60-29-7,,,,,68
1757,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC#CC(=O)N(CC=C)CC1=CC=CC=C1>>C\C=C1\C(CB2OC(C)(C)C(C)(C)O2)CN(CC2=CC=CC=C2)C1=O,1295-35-8,6163-58-2,,,,534-17-8,7782-44-7,,,,,,67-56-1,108-88-3,75-09-2,,,68
1758,CC1(C)COB(OC1)B1OCC(C)(C)CO1.O=C(OC1=CC=CC=C1)C1=CC=C(C=C1)C1=C2OC3=CC=CC=C3C2=CC=C1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=C2OC3=CC=CC=C3C2=CC=C1,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,68
1759,CC1(C)COB(OC1)B1OCC(C)(C)CO1.FC(F)(F)C1=CC(=CC(=C1)[S](=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F>>CC1(C)COB(OC1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1295-35-8,286014-38-8,,,,865-48-5,,,,,,,123-91-1,,,,,68
1760,CN1C=C(C)C2=CC=CC(C)=C12.CC1(C)OBOC1(C)C>>CN1C(B2OC(C)(C)C(C)(C)O2)=C(C)C2=CC=CC(C)=C12,865-48-5,1295-35-8,181422-72-0,,,,,,,,,,108-87-2,,,,,68
1761,CCCCN1C=CC2=CC=CC=C12.CC1(C)OBOC1(C)C>>CCCCN1C(=CC2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1,865-48-5,1295-35-8,181422-72-0,,,,,,,,,,108-87-2,,,,,68
1762,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCOC1=CC=C(C=C1)C(F)=O>>CCCCOC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,68
1765,CC1(C)OBOC1(C)C.COCN1C=CC2=CC=CC=C12>>COCN1C(=CC2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1,865-48-5,1295-35-8,181422-72-0,,,,,,,,,,108-87-2,,,,,68
1766,CN1C=CC=C1.CC1(C)OBOC1(C)C>>CN1C=CC=C1B1OC(C)(C)C(C)(C)O1,865-48-5,1295-35-8,181422-72-0,,,,,,,,,,96-54-8,,,,,68
1767,C1C23CC12C3.CC1(C)OB(OC1(C)C)C=C>>CC1(C)OB(OC1(C)C)C1CC11CC(=C)C1,865-48-5,1295-35-8,173035-10-4,,,,,,,,,,108-88-3,60-29-7,,,,68
1768,FC(=O)C1=CC2=C(C=CC=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC2=C(C=CC=C2)C=C1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,68
1770,[I-].C[N+](C)(C)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,1295-35-8,181422-72-0,,,,865-47-4,,,,,,,108-88-3,110-80-5,,,,68
1771,CN(C)C(=O)OC1=CC2=CC=CC=C2CC1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC2=CC=CC=C2CC1,2622-14-2,19999-87-2,,,,865-48-5,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,68
1772,CCCCCCC#C.COB1OC(C)(C)C(C)(C)O1>>CCCCCCC(=C)B1OC(C)(C)C(C)(C)O1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,68
1773,FC(F)(F)C1=CC(=CC(=C1)C#C)C(F)(F)F.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,68
1774,CC1(C)OBOC1(C)C.BrC1=CC2=C(C=C(Br)C3=CC=CC=C23)C2=CC=CC=C12>>CC1(C)OB(OC1(C)C)C1=CC2=C(C=C(B3OC(C)(C)C(C)(C)O3)C3=CC=CC=C23)C2=CC=CC=C12,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,,,,,68
1775,CCCCCC\C=C\B1NC2=CC=CC3=C2C(N1)=CC=C3.OCC1=CC=C(I)C=C1>>CCCCCCCC(B1NC2=CC=CC3=C2C(N1)=CC=C3)C1=CC=C(CO)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,68
1776,CC1(C)OB(OC1(C)C)C=C.BrC1=CC=C(CC#N)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(CC#N)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,68
1777,CC1(C)OB(OC1(C)C)\C=C\C1=CC=C(Cl)C=C1.OCC1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C(CC1=CC=C(Cl)C=C1)C1=CC=C(CO)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,68
1778,CC1(C)OB(OC1(C)C)\C=C\CCCOC1=CC=CC=C1.OCC1=CC=C(I)C=C1>>CC1(C)OB(OC1(C)C)C(CCCCOC1=CC=CC=C1)C1=CC=C(CO)C=C1,1894189-67-3,,,,,37342-97-5,,,,,,,109-99-9,,,,,68
1779,COC(=O)C1=CC=C(Cl)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,1962167-57-2,,,,,865-33-8,7732-18-5,,,,,,123-91-1,,,,,68
1780,CC(=O)C1=CC=C(Cl)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC(=O)C1=CC=C(C=C1)B1OCC(C)(C)CO1,1962167-57-2,,,,,865-33-8,7732-18-5,,,,,,123-91-1,,,,,68
1781,C=CCC1=CC2=C(C=CC=C2)C=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=CC3=C(C=CC=C3)C=C2)OC1(C)C,7440-09-7,2260749-13-9,,,,,,,,,,,109-99-9,,,,,68
1782,N#CC=CC1=CC=CC=C1.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)N(C2=CCC3=CC=CC=C23)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12,219584-52-8,,,,,,,,,,,,108-88-3,,,,,68
1784,CC1=CC(C)=CC=C1.CC1(C)OBOC1(C)C>>CC1=CC(=CC(C)=C1)B1OC(C)(C)C(C)(C)O1,2152657-54-8,,,,,,,,,,,,,,,,,68
1785,BrC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C#CCC1(C)C(=O)CCC1=O>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=C(C[C@]2(C)C(=O)CC[C@]12O)C1=CC=CC=C1,66-71-7,28923-39-9,,,,7439-96-5,7681-82-5,12125-02-9,,,,,68-12-2,7732-18-5,,,,67
1787,CCC\C=C\CCC.CCN(CC)C1=CC=C(C=C1)C(=O)ON(CC1=CC=CC=C1)CC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1>>CCCCCCCCN(CC1=CC=CC=C1)CC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,4411-80-7,28923-39-9,,,,2487-90-3,109-06-8,,,,,,127-19-5,,,,,67
1788,C(OC1=CC=CC=N1)C1=CC2=C(C=CC=C2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(CC2=CC3=C(C=CC=C3)C=C2)OC1,29046-78-4,58656-04-5,,,,7778-53-2,,,,,,,110-71-4,,,,,67
1789,C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CC=C(Br)C=C1.[H+].CC(C)NC(C)C.C(CNC1=CC=CC=C1)[CH2-][Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3>>C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CC=C(CCCNC2=CC=CC=C2)C=C1,29046-78-4,72914-19-3,2064225-11-0,,,,,,,,,,109-99-9,68-12-2,,,,67
1790,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.ClC(CCCCCOCC1=CC=CC=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C(CCCCCOCC1=CC=CC=C1)C1=CC=CC=C1,29046-78-4,357209-32-6,,,,60-12-8,865-47-4,,,,,,110-71-4,5614-37-9,,,,67
1791,FC(F)(F)C(=C)C1=CC=C(Cl)C=C1.CCC(Cl)B1OC(C)(C)C(C)(C)O1>>CCC(CC(=C(F)F)C1=CC=C(Cl)C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,67
1793,C[SiH](C1=CC=CC=C1)C1=CC=CC=C1.CCCC=CB1OC(C)(C)C(C)(C)O1>>CCCCC(B1OC(C)(C)C(C)(C)O1)[Si](C)(C1=CC=CC=C1)C1=CC=CC=C1,584-08-7,29046-78-4,143334-20-7,,,,,,,,,,75-05-8,,,,,67
1795,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.FC1=CC=C(I)C=C1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(F)C=C1,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,67
1797,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.BrC1CCCC1>>CC1(C)OB(OC1(C)C)C1CCCC1,115091-29-7,312696-09-6,,,,78-83-1,865-47-4,,,,,,108-20-3,,,,,67
